customerid,invoicedate,days_inactive,churned
16856.0,2011-11-25 08:59:00,14,False
16857.0,2010-09-23 10:49:00,442,True
16858.0,2010-12-06 09:52:00,368,True
16859.0,2011-07-18 12:19:00,144,True
16860.0,2010-09-13 10:05:00,452,True
16861.0,2011-10-11 09:05:00,59,False
16862.0,2010-06-10 13:05:00,546,True
16863.0,2011-11-08 15:26:00,30,False
16864.0,2010-10-01 16:16:00,433,True
16865.0,2010-11-03 11:34:00,401,True
16866.0,2011-07-22 10:06:00,140,True
16867.0,2010-01-19 09:11:00,689,True
16868.0,2010-11-10 13:17:00,393,True
16869.0,2011-11-17 12:02:00,22,False
16870.0,2010-08-27 13:53:00,468,True
16871.0,2011-11-17 19:27:00,21,False
16872.0,2011-09-23 16:05:00,76,False
16873.0,2011-12-05 12:05:00,4,False
16874.0,2010-11-25 13:08:00,378,True
16875.0,2011-10-03 13:39:00,66,False
16876.0,2010-11-01 11:59:00,403,True
16877.0,2011-11-27 13:47:00,11,False
16878.0,2011-09-16 17:39:00,83,False
16880.0,2011-11-09 11:33:00,30,False
16881.0,2011-10-04 10:33:00,66,False
16882.0,2011-10-04 10:42:00,66,False
16883.0,2011-06-05 12:51:00,186,True
16884.0,2011-11-02 11:52:00,37,False
16885.0,2011-11-24 13:40:00,14,False
16886.0,2010-09-09 15:08:00,455,True
16887.0,2011-11-04 14:07:00,34,False
16888.0,2010-11-04 12:39:00,400,True
16889.0,2011-05-29 11:05:00,194,True
16890.0,2010-08-20 11:23:00,476,True
16891.0,2011-12-08 11:15:00,1,False
16892.0,2011-12-08 13:18:00,0,False
16893.0,2010-12-08 12:06:00,366,True
16894.0,2010-07-25 15:43:00,501,True
16895.0,2011-10-06 12:15:00,64,False
16896.0,2010-06-02 15:40:00,554,True
16897.0,2011-02-13 15:02:00,298,True
16898.0,2011-11-13 15:44:00,25,False
16899.0,2011-12-02 12:03:00,7,False
16900.0,2011-11-23 10:32:00,16,False
16901.0,2009-12-10 16:30:00,728,True
16902.0,2011-08-15 14:17:00,115,True
16903.0,2011-11-10 15:32:00,28,False
16904.0,2011-12-05 13:10:00,3,False
16905.0,2011-12-04 14:01:00,4,False
16906.0,2011-09-19 11:49:00,81,False
16907.0,2011-11-10 18:04:00,28,False
16908.0,2009-12-17 13:35:00,721,True
16909.0,2011-09-28 16:45:00,71,False
16910.0,2011-12-05 12:51:00,3,False
16911.0,2010-03-14 12:18:00,635,True
16912.0,2011-11-11 12:18:00,28,False
16913.0,2011-02-22 12:56:00,289,True
16914.0,2011-11-03 15:27:00,35,False
16915.0,2011-11-30 16:39:00,8,False
16916.0,2011-11-16 12:08:00,23,False
16917.0,2011-03-08 11:55:00,276,True
16918.0,2011-10-21 12:50:00,49,False
16919.0,2011-07-06 13:35:00,155,True
16920.0,2010-10-24 14:07:00,410,True
16921.0,2011-10-09 16:22:00,60,False
16922.0,2010-05-16 11:24:00,572,True
16923.0,2011-11-27 13:00:00,11,False
16924.0,2011-11-18 12:53:00,20,False
16925.0,2010-06-17 15:03:00,539,True
16926.0,2010-12-03 13:42:00,370,True
16927.0,2011-08-16 11:10:00,115,True
16928.0,2011-09-20 15:10:00,79,False
16929.0,2011-12-06 08:37:00,3,False
16930.0,2011-11-13 16:13:00,25,False
16931.0,2011-12-04 13:15:00,4,False
16932.0,2011-10-17 14:12:00,52,False
16933.0,2011-12-08 12:54:00,0,False
16934.0,2011-10-16 12:40:00,54,False
16935.0,2010-11-23 09:16:00,381,True
16936.0,2011-11-14 11:04:00,25,False
16937.0,2010-07-28 17:56:00,498,True
16938.0,2011-12-01 10:20:00,8,False
16939.0,2010-08-08 12:24:00,488,True
16940.0,2011-10-18 13:15:00,51,False
16941.0,2010-04-07 11:13:00,611,True
16942.0,2011-11-27 12:40:00,12,False
16943.0,2011-05-12 11:57:00,211,True
16944.0,2010-04-09 11:03:00,609,True
16945.0,2011-11-18 11:39:00,21,False
16946.0,2010-11-21 14:06:00,382,True
16947.0,2011-04-18 09:38:00,235,True
16948.0,2011-07-24 12:46:00,138,True
16949.0,2011-12-06 11:07:00,3,False
16950.0,2011-10-14 09:06:00,56,False
16951.0,2011-07-28 12:05:00,134,True
16952.0,2011-08-22 13:03:00,108,True
16953.0,2011-11-09 15:54:00,29,False
16954.0,2011-12-09 09:46:00,0,False
16955.0,2011-06-08 10:36:00,184,True
16956.0,2011-11-22 08:56:00,17,False
16957.0,2011-04-14 13:56:00,238,True
16958.0,2010-09-30 14:25:00,434,True
16959.0,2011-09-13 15:03:00,86,False
16960.0,2011-11-01 11:35:00,38,False
16961.0,2011-08-15 13:46:00,115,True
16962.0,2010-10-26 11:36:00,409,True
16963.0,2011-06-05 13:48:00,186,True
16964.0,2009-12-06 12:53:00,732,True
16965.0,2011-04-27 12:08:00,226,True
16966.0,2011-12-01 13:40:00,7,False
16967.0,2011-06-03 14:24:00,188,True
16968.0,2011-12-05 15:02:00,3,False
16969.0,2011-10-31 13:12:00,38,False
16970.0,2010-03-23 13:50:00,625,True
16971.0,2011-11-01 15:06:00,37,False
16972.0,2010-11-22 10:59:00,382,True
16973.0,2010-11-18 13:56:00,385,True
16974.0,2010-07-05 10:18:00,522,True
16975.0,2010-10-12 17:53:00,422,True
16976.0,2011-03-17 16:33:00,266,True
16977.0,2010-11-09 13:17:00,394,True
16978.0,2011-09-23 12:50:00,77,False
16979.0,2011-12-06 12:21:00,3,False
16980.0,2011-03-29 16:36:00,254,True
16982.0,2011-10-10 12:28:00,60,False
16983.0,2011-11-27 12:10:00,12,False
16984.0,2011-09-12 13:43:00,87,False
16985.0,2011-11-22 13:33:00,16,False
16986.0,2011-11-10 11:55:00,29,False
16987.0,2011-12-06 17:26:00,2,False
16988.0,2011-12-04 16:02:00,4,False
16989.0,2011-12-02 16:39:00,6,False
16990.0,2011-05-05 08:30:00,218,True
16991.0,2010-10-14 14:08:00,420,True
16992.0,2011-11-29 11:50:00,10,False
16993.0,2010-09-02 12:16:00,463,True
16996.0,2011-11-09 16:43:00,29,False
16997.0,2011-02-24 17:28:00,287,True
16998.0,2011-07-13 09:44:00,149,True
16999.0,2011-11-16 13:53:00,22,False
17000.0,2010-11-08 13:35:00,395,True
17001.0,2011-12-09 09:38:00,0,False
17002.0,2011-09-15 12:40:00,85,False
17003.0,2010-11-02 13:15:00,401,True
17004.0,2011-10-24 14:25:00,45,False
17005.0,2010-08-26 10:57:00,470,True
17006.0,2011-12-05 12:09:00,4,False
17007.0,2011-10-20 10:47:00,50,False
17008.0,2010-10-06 15:19:00,428,True
17009.0,2010-06-06 16:01:00,550,True
17010.0,2011-11-21 14:49:00,17,False
17011.0,2011-11-09 13:30:00,29,False
17012.0,2009-12-14 17:34:00,724,True
17014.0,2011-12-01 14:09:00,7,False
17015.0,2011-11-11 10:45:00,28,False
17016.0,2010-05-12 12:32:00,576,True
17017.0,2011-12-07 09:32:00,2,False
17018.0,2011-10-30 11:42:00,40,False
17019.0,2011-11-28 13:06:00,10,False
17020.0,2010-06-15 13:06:00,541,True
17021.0,2010-09-23 20:01:00,441,True
17022.0,2011-11-08 17:09:00,30,False
17023.0,2010-10-18 15:37:00,416,True
17024.0,2011-10-25 13:47:00,44,False
17025.0,2011-10-10 09:06:00,60,False
17026.0,2011-06-07 14:28:00,184,True
17027.0,2011-09-22 12:24:00,78,False
17028.0,2010-05-07 15:33:00,580,True
17029.0,2011-08-21 11:06:00,110,True
17030.0,2011-10-07 08:49:00,63,False
17031.0,2011-11-28 10:23:00,11,False
17032.0,2010-06-10 12:16:00,547,True
17033.0,2011-09-14 14:34:00,85,False
17034.0,2011-11-23 15:14:00,15,False
17035.0,2011-04-08 11:23:00,245,True
17036.0,2010-11-21 14:26:00,382,True
17037.0,2011-09-13 12:49:00,87,False
17038.0,2011-11-09 13:50:00,29,False
17039.0,2010-04-14 12:56:00,603,True
17040.0,2011-07-25 10:19:00,137,True
17041.0,2011-11-13 11:21:00,26,False
17042.0,2011-12-07 12:26:00,2,False
17043.0,2011-11-07 15:33:00,31,False
17044.0,2011-11-14 14:28:00,24,False
17045.0,2011-08-18 17:09:00,112,True
17046.0,2011-07-05 14:24:00,156,True
17047.0,2011-09-15 13:27:00,84,False
17048.0,2011-08-14 11:49:00,117,True
17049.0,2011-12-07 10:48:00,2,False
17050.0,2011-09-04 13:48:00,95,True
17051.0,2011-05-29 14:13:00,193,True
17052.0,2011-11-11 14:50:00,27,False
17053.0,2011-08-01 10:23:00,130,True
17054.0,2011-11-11 12:56:00,27,False
17055.0,2010-09-20 12:21:00,445,True
17056.0,2009-12-01 12:55:00,737,True
17057.0,2010-04-22 19:21:00,595,True
17058.0,2011-09-19 10:13:00,81,False
17059.0,2011-11-10 12:27:00,29,False
17060.0,2011-03-18 13:27:00,265,True
17061.0,2011-09-27 11:24:00,73,False
17062.0,2011-01-30 11:01:00,313,True
17063.0,2011-11-18 16:19:00,20,False
17064.0,2011-10-12 10:18:00,58,False
17065.0,2010-03-12 11:41:00,637,True
17066.0,2009-12-13 13:24:00,725,True
17067.0,2009-12-15 08:39:00,724,True
17068.0,2011-11-27 13:14:00,11,False
17069.0,2011-11-11 17:13:00,27,False
17070.0,2011-08-17 17:01:00,113,True
17071.0,2011-11-11 16:31:00,27,False
17072.0,2010-03-24 16:33:00,624,True
17073.0,2011-11-22 11:47:00,17,False
17074.0,2010-05-26 12:04:00,562,True
17075.0,2011-11-22 11:58:00,17,False
17076.0,2011-11-03 17:53:00,35,False
17077.0,2010-05-10 16:36:00,577,True
17078.0,2011-11-03 19:17:00,35,False
17079.0,2011-09-22 15:34:00,77,False
17080.0,2011-11-17 12:59:00,21,False
17081.0,2011-11-14 12:56:00,24,False
17082.0,2011-11-06 15:17:00,32,False
17083.0,2011-08-22 15:43:00,108,True
17084.0,2011-11-04 14:54:00,34,False
17085.0,2011-08-08 14:15:00,122,True
17086.0,2011-12-02 13:54:00,6,False
17087.0,2009-12-02 10:41:00,737,True
17088.0,2011-11-11 14:23:00,27,False
17089.0,2010-11-18 15:33:00,385,True
17090.0,2011-12-05 13:44:00,3,False
17091.0,2011-12-07 10:43:00,2,False
17092.0,2011-10-20 19:51:00,49,False
17093.0,2010-04-26 10:22:00,592,True
17094.0,2011-01-21 13:09:00,321,True
17095.0,2011-11-17 12:21:00,22,False
17096.0,2011-11-24 15:01:00,14,False
17097.0,2011-12-07 17:05:00,1,False
17098.0,2010-11-23 12:13:00,381,True
17099.0,2010-06-24 16:25:00,532,True
17100.0,2011-11-21 16:36:00,17,False
17101.0,2011-11-29 13:57:00,9,False
17102.0,2011-03-23 10:08:00,261,True
17103.0,2009-12-17 14:08:00,721,True
17104.0,2010-10-12 12:21:00,423,True
17105.0,2011-07-03 15:53:00,158,True
17106.0,2010-11-15 14:11:00,388,True
17107.0,2011-11-06 14:14:00,32,False
17108.0,2010-02-14 12:22:00,663,True
17109.0,2011-11-10 16:59:00,28,False
17110.0,2011-06-27 12:58:00,164,True
17111.0,2011-10-23 15:59:00,46,False
17112.0,2010-07-25 11:14:00,502,True
17113.0,2010-05-14 13:59:00,573,True
17114.0,2011-12-04 12:17:00,5,False
17115.0,2011-12-01 14:30:00,7,False
17116.0,2010-03-01 16:29:00,647,True
17117.0,2011-02-24 13:54:00,287,True
17118.0,2011-01-26 12:19:00,317,True
17119.0,2011-12-06 14:40:00,2,False
17120.0,2011-04-20 15:21:00,232,True
17121.0,2010-11-02 11:47:00,402,True
17122.0,2011-08-12 14:33:00,118,True
17123.0,2011-07-01 10:47:00,161,True
17124.0,2011-06-07 14:02:00,184,True
17125.0,2011-10-20 14:41:00,49,False
17126.0,2011-07-10 13:52:00,151,True
17127.0,2010-10-07 09:54:00,428,True
17128.0,2011-01-09 12:02:00,334,True
17129.0,2010-07-07 13:46:00,519,True
17131.0,2011-12-04 12:52:00,4,False
17132.0,2010-09-13 16:31:00,451,True
17133.0,2011-11-24 12:27:00,15,False
17134.0,2011-08-25 09:53:00,106,True
17135.0,2011-11-23 16:48:00,15,False
17136.0,2010-02-15 13:13:00,661,True
17137.0,2010-10-19 14:51:00,415,True
17138.0,2011-03-09 11:54:00,275,True
17139.0,2011-11-24 10:12:00,15,False
17140.0,2011-04-06 13:33:00,246,True
17141.0,2010-10-17 14:54:00,417,True
17142.0,2011-04-14 18:22:00,238,True
17143.0,2010-10-18 15:27:00,416,True
17144.0,2011-12-08 17:57:00,0,False
17145.0,2010-07-15 09:02:00,512,True
17146.0,2011-08-26 12:44:00,105,True
17147.0,2011-11-17 12:32:00,22,False
17148.0,2011-10-19 09:59:00,51,False
17149.0,2010-09-14 14:56:00,450,True
17150.0,2010-11-28 11:27:00,376,True
17151.0,2009-12-04 14:56:00,734,True
17152.0,2011-05-29 12:19:00,194,True
17153.0,2011-11-15 13:42:00,23,False
17154.0,2011-09-25 13:42:00,74,False
17155.0,2011-11-22 12:38:00,17,False
17156.0,2010-08-05 11:30:00,491,True
17157.0,2011-12-02 09:10:00,7,False
17158.0,2011-11-07 15:15:00,31,False
17159.0,2011-11-18 10:52:00,21,False
17160.0,2011-11-08 14:05:00,30,False
17161.0,2010-09-21 16:44:00,443,True
17162.0,2011-11-11 11:34:00,28,False
17163.0,2011-11-18 08:57:00,21,False
17164.0,2011-11-07 09:14:00,32,False
17165.0,2011-02-28 16:39:00,283,True
17166.0,2011-11-01 09:46:00,38,False
17167.0,2010-11-25 10:05:00,379,True
17168.0,2010-07-29 12:33:00,498,True
17169.0,2011-10-13 10:25:00,57,False
17170.0,2010-11-30 15:55:00,373,True
17171.0,2011-02-23 16:37:00,288,True
17172.0,2011-09-22 09:36:00,78,False
17173.0,2011-12-04 14:40:00,4,False
17174.0,2011-05-06 11:47:00,217,True
17175.0,2011-10-26 15:31:00,43,False
17176.0,2011-05-22 12:41:00,201,True
17177.0,2010-07-22 14:53:00,504,True
17178.0,2009-12-08 16:20:00,730,True
17179.0,2011-06-14 16:48:00,177,True
17180.0,2011-10-14 15:46:00,55,False
17181.0,2011-10-13 14:48:00,56,False
17182.0,2010-10-13 10:09:00,422,True
17183.0,2011-12-02 10:07:00,7,False
17184.0,2010-05-19 14:24:00,568,True
17185.0,2010-04-27 12:15:00,591,True
17186.0,2011-10-24 10:20:00,46,False
17187.0,2011-04-27 12:39:00,226,True
17188.0,2011-11-28 13:53:00,10,False
17189.0,2011-08-25 19:39:00,105,True
17190.0,2011-10-12 11:33:00,58,False
17191.0,2011-11-11 16:58:00,27,False
17192.0,2010-06-21 16:07:00,535,True
17193.0,2011-11-04 12:47:00,35,False
17194.0,2011-03-11 12:05:00,273,True
17195.0,2010-02-22 13:05:00,654,True
17196.0,2010-10-08 11:31:00,427,True
17197.0,2011-11-10 10:32:00,29,False
17198.0,2011-11-16 10:39:00,23,False
17199.0,2010-05-06 13:53:00,581,True
17200.0,2010-11-17 13:04:00,386,True
17201.0,2011-10-17 11:55:00,53,False
17202.0,2010-10-15 11:25:00,420,True
17203.0,2011-11-04 12:27:00,35,False
17204.0,2011-06-17 14:46:00,174,True
17205.0,2011-10-17 12:46:00,53,False
17206.0,2011-10-17 13:25:00,52,False
17207.0,2010-02-25 19:08:00,651,True
17208.0,2010-11-09 12:50:00,395,True
17209.0,2010-02-28 16:01:00,648,True
17210.0,2010-11-12 12:15:00,392,True
17211.0,2011-11-13 12:03:00,26,False
17212.0,2011-03-31 19:42:00,252,True
17213.0,2011-10-30 14:53:00,39,False
17214.0,2011-10-10 13:17:00,59,False
17215.0,2010-09-01 13:39:00,463,True
17216.0,2010-06-03 13:03:00,553,True
17217.0,2011-04-19 17:19:00,233,True
17218.0,2011-12-05 13:52:00,3,False
17219.0,2011-11-08 11:25:00,31,False
17220.0,2011-11-15 13:47:00,23,False
17221.0,2011-12-02 13:35:00,6,False
17222.0,2011-10-05 13:58:00,64,False
17223.0,2011-02-02 15:57:00,309,True
17224.0,2010-07-26 13:30:00,500,True
17225.0,2010-05-07 11:38:00,581,True
17226.0,2011-02-04 11:52:00,308,True
17227.0,2011-11-21 10:51:00,18,False
17228.0,2011-11-24 10:24:00,15,False
17229.0,2011-09-04 13:56:00,95,True
17230.0,2011-03-20 16:12:00,263,True
17231.0,2011-11-27 15:18:00,11,False
17232.0,2011-12-07 12:21:00,2,False
17233.0,2011-11-04 14:06:00,34,False
17234.0,2011-06-10 11:20:00,182,True
17235.0,2011-11-14 15:51:00,24,False
17236.0,2011-11-27 12:00:00,12,False
17237.0,2011-11-28 15:02:00,10,False
17238.0,2011-12-07 11:35:00,2,False
17239.0,2011-01-31 09:41:00,312,True
17240.0,2010-04-22 15:44:00,595,True
17241.0,2010-11-19 13:01:00,384,True
17242.0,2011-08-23 14:55:00,107,True
17243.0,2011-12-08 13:26:00,0,False
17244.0,2011-10-17 15:19:00,52,False
17245.0,2011-05-19 10:43:00,204,True
17246.0,2010-06-11 12:36:00,546,True
17247.0,2011-11-24 15:21:00,14,False
17248.0,2011-08-11 13:34:00,119,True
17249.0,2010-10-07 11:33:00,428,True
17250.0,2011-12-06 12:15:00,3,False
17251.0,2010-12-12 11:06:00,362,True
17252.0,2011-08-15 09:45:00,116,True
17253.0,2011-11-21 12:59:00,17,False
17254.0,2011-12-05 12:46:00,4,False
17255.0,2011-10-30 12:18:00,40,False
17256.0,2011-08-24 13:30:00,106,True
17257.0,2010-09-29 12:51:00,435,True
17258.0,2010-11-08 12:37:00,396,True
17259.0,2011-07-14 15:01:00,147,True
17260.0,2010-10-24 13:21:00,410,True
17261.0,2010-07-18 11:49:00,509,True
17262.0,2011-10-18 12:56:00,51,False
17263.0,2011-05-15 14:32:00,207,True
17264.0,2010-10-11 12:52:00,423,True
17265.0,2011-07-24 10:49:00,138,True
17266.0,2011-12-07 14:12:00,1,False
17267.0,2011-08-04 17:22:00,126,True
17268.0,2011-08-24 10:06:00,107,True
17269.0,2010-11-19 11:12:00,385,True
17270.0,2010-08-27 14:09:00,468,True
17271.0,2009-12-03 13:49:00,735,True
17272.0,2011-10-28 16:37:00,41,False
17273.0,2010-10-11 15:57:00,423,True
17274.0,2011-11-04 13:16:00,34,False
17275.0,2010-11-21 13:26:00,382,True
17276.0,2010-11-02 16:20:00,401,True
17277.0,2011-04-26 12:47:00,227,True
17278.0,2011-04-12 13:10:00,240,True
17279.0,2011-10-13 11:58:00,57,False
17280.0,2010-09-27 16:46:00,437,True
17281.0,2010-11-30 18:05:00,373,True
17282.0,2011-08-01 14:29:00,129,True
17283.0,2010-11-26 11:53:00,378,True
17284.0,2011-10-10 14:38:00,59,False
17285.0,2010-03-21 13:38:00,627,True
17286.0,2011-11-18 12:47:00,21,False
17287.0,2011-11-13 13:27:00,25,False
17288.0,2011-11-30 16:09:00,8,False
17289.0,2011-11-08 12:01:00,31,False
17290.0,2011-12-06 12:38:00,3,False
17291.0,2011-02-04 13:04:00,307,True
17292.0,2010-08-24 17:14:00,471,True
17293.0,2011-12-01 14:37:00,7,False
17294.0,2010-02-08 16:12:00,668,True
17295.0,2011-11-11 10:49:00,28,False
17296.0,2009-12-09 14:01:00,729,True
17297.0,2011-11-22 14:43:00,16,False
17298.0,2011-08-30 16:43:00,100,True
17299.0,2011-11-28 12:01:00,11,False
17300.0,2010-11-14 10:56:00,390,True
17301.0,2011-11-18 13:43:00,20,False
17302.0,2011-11-25 09:36:00,14,False
17303.0,2010-12-13 13:32:00,360,True
17304.0,2010-06-23 16:23:00,533,True
17305.0,2010-03-01 12:47:00,648,True
17306.0,2011-11-29 12:14:00,10,False
17307.0,2010-11-09 13:40:00,394,True
17308.0,2010-11-11 13:19:00,392,True
17309.0,2011-09-05 15:20:00,94,True
17310.0,2010-11-17 16:00:00,386,True
17311.0,2011-09-22 14:11:00,77,False
17312.0,2011-07-24 11:52:00,138,True
17313.0,2011-11-08 15:45:00,30,False
17314.0,2011-11-15 09:41:00,24,False
17315.0,2011-12-08 12:15:00,1,False
17316.0,2010-10-15 14:35:00,419,True
17317.0,2011-10-24 17:19:00,45,False
17318.0,2009-12-14 13:11:00,724,True
17319.0,2010-02-08 15:47:00,668,True
17320.0,2011-08-31 13:31:00,99,True
17321.0,2011-12-01 13:41:00,7,False
17322.0,2010-11-28 14:41:00,375,True
17323.0,2011-11-24 17:29:00,14,False
17324.0,2011-11-22 10:34:00,17,False
17325.0,2011-03-04 13:09:00,279,True
17326.0,2010-10-27 15:38:00,407,True
17327.0,2010-10-26 09:54:00,409,True
17328.0,2010-02-04 17:11:00,672,True
17329.0,2011-11-25 14:24:00,13,False
17330.0,2011-11-17 08:56:00,22,False
17331.0,2011-08-08 11:55:00,123,True
17332.0,2010-06-29 16:10:00,527,True
17333.0,2011-09-15 10:11:00,85,False
17334.0,2011-02-10 14:59:00,301,True
17335.0,2010-11-21 10:17:00,383,True
17336.0,2010-08-24 15:37:00,471,True
17337.0,2011-07-11 14:55:00,150,True
17338.0,2011-11-22 14:23:00,16,False
17339.0,2011-09-06 13:29:00,93,True
17340.0,2011-11-10 10:45:00,29,False
17341.0,2011-07-06 12:33:00,156,True
17342.0,2010-11-25 11:07:00,379,True
17343.0,2010-12-19 15:07:00,354,True
17344.0,2011-10-24 12:56:00,45,False
17345.0,2011-11-24 15:03:00,14,False
17346.0,2011-12-06 12:18:00,3,False
17347.0,2011-09-14 13:12:00,85,False
17348.0,2011-11-25 11:25:00,14,False
17349.0,2011-06-13 14:29:00,178,True
17350.0,2011-12-01 15:47:00,7,False
17351.0,2011-11-03 18:45:00,35,False
17352.0,2010-01-12 16:13:00,695,True
17353.0,2011-08-02 17:19:00,128,True
17354.0,2011-10-20 10:34:00,50,False
17355.0,2010-11-18 13:18:00,385,True
17356.0,2011-02-01 11:07:00,311,True
17357.0,2011-11-15 16:30:00,23,False
17358.0,2011-02-09 16:57:00,302,True
17359.0,2011-11-28 14:37:00,10,False
17360.0,2011-11-22 13:11:00,16,False
17361.0,2011-10-21 15:43:00,48,False
17362.0,2011-04-14 14:43:00,238,True
17363.0,2010-11-09 17:11:00,394,True
17364.0,2011-12-09 09:00:00,0,False
17365.0,2011-11-27 12:13:00,12,False
17366.0,2010-10-03 16:04:00,431,True
17367.0,2011-04-15 14:21:00,237,True
17368.0,2011-11-16 15:26:00,22,False
17369.0,2010-09-10 09:49:00,455,True
17370.0,2011-09-28 10:14:00,72,False
17371.0,2011-11-22 13:30:00,16,False
17372.0,2011-10-30 11:37:00,40,False
17373.0,2011-10-30 15:28:00,39,False
17374.0,2011-05-05 09:05:00,218,True
17375.0,2011-05-24 15:45:00,198,True
17376.0,2011-09-30 12:36:00,70,False
17377.0,2011-11-16 11:17:00,23,False
17378.0,2010-11-30 18:46:00,373,True
17379.0,2011-11-28 13:56:00,10,False
17380.0,2010-10-01 16:42:00,433,True
17381.0,2011-12-01 11:59:00,8,False
17382.0,2011-10-05 13:05:00,64,False
17383.0,2011-12-05 17:36:00,3,False
17384.0,2011-11-20 15:48:00,18,False
17385.0,2011-11-25 11:02:00,14,False
17386.0,2011-12-02 11:28:00,7,False
17387.0,2011-11-20 11:00:00,19,False
17388.0,2011-09-23 10:31:00,77,False
17389.0,2011-12-09 09:38:00,0,False
17390.0,2010-10-15 11:29:00,420,True
17391.0,2011-06-29 09:58:00,163,True
17392.0,2011-02-06 12:48:00,306,True
17393.0,2010-10-25 11:10:00,410,True
17394.0,2011-05-04 13:22:00,218,True
17395.0,2010-07-19 15:34:00,507,True
17396.0,2011-10-31 14:12:00,38,False
17397.0,2011-11-17 14:08:00,21,False
17398.0,2011-08-17 09:48:00,114,True
17400.0,2011-08-05 15:38:00,125,True
17401.0,2010-06-16 16:54:00,540,True
17402.0,2011-12-05 10:15:00,4,False
17403.0,2011-11-03 15:18:00,35,False
17404.0,2011-12-05 16:26:00,3,False
17405.0,2011-12-08 17:12:00,0,False
17406.0,2011-01-10 15:07:00,332,True
17407.0,2010-10-24 11:57:00,411,True
17408.0,2011-06-29 12:53:00,162,True
17409.0,2011-06-08 10:36:00,184,True
17410.0,2011-11-23 15:46:00,15,False
17411.0,2011-11-27 14:25:00,11,False
17412.0,2011-12-07 11:36:00,2,False
17413.0,2010-10-31 12:33:00,404,True
17414.0,2011-10-27 12:13:00,43,False
17415.0,2011-09-21 12:50:00,79,False
17416.0,2011-11-10 12:47:00,29,False
17417.0,2010-06-09 10:00:00,548,True
17418.0,2011-10-28 13:00:00,41,False
17419.0,2011-11-28 13:47:00,10,False
17420.0,2011-10-20 14:52:00,49,False
17421.0,2010-11-18 16:57:00,385,True
17422.0,2011-11-23 13:27:00,15,False
17423.0,2011-10-24 13:36:00,45,False
17425.0,2011-11-20 15:30:00,18,False
17426.0,2011-12-01 18:07:00,7,False
17427.0,2011-09-29 11:29:00,71,False
17428.0,2011-12-09 09:45:00,0,False
17429.0,2011-08-03 13:22:00,127,True
17430.0,2011-11-07 09:24:00,32,False
17431.0,2011-01-30 14:36:00,312,True
17432.0,2011-11-21 17:33:00,17,False
17433.0,2011-09-12 14:24:00,87,False
17434.0,2011-12-07 13:16:00,1,False
17435.0,2010-10-24 13:55:00,410,True
17436.0,2011-12-08 12:30:00,1,False
17437.0,2010-06-28 11:11:00,529,True
17438.0,2011-03-31 10:26:00,253,True
17439.0,2010-02-22 12:48:00,655,True
17440.0,2011-07-06 11:54:00,156,True
17441.0,2009-12-07 13:32:00,731,True
17442.0,2011-11-03 09:17:00,36,False
17443.0,2011-05-04 10:47:00,219,True
17444.0,2011-07-15 12:05:00,147,True
17446.0,2011-06-16 10:42:00,176,True
17447.0,2011-10-30 14:18:00,39,False
17448.0,2010-07-30 14:07:00,496,True
17449.0,2011-12-07 16:56:00,1,False
17450.0,2011-12-01 13:29:00,7,False
17451.0,2011-12-08 15:02:00,0,False
17453.0,2011-11-22 09:42:00,17,False
17454.0,2011-05-31 13:58:00,191,True
17455.0,2011-05-20 12:31:00,203,True
17456.0,2010-12-09 15:23:00,364,True
17457.0,2011-08-05 12:48:00,126,True
17458.0,2011-11-24 13:01:00,14,False
17459.0,2011-10-27 13:25:00,42,False
17460.0,2011-09-06 15:04:00,93,True
17461.0,2011-11-17 10:21:00,22,False
17462.0,2011-10-10 13:56:00,59,False
17463.0,2011-11-23 13:40:00,15,False
17464.0,2011-07-04 13:19:00,157,True
17465.0,2010-10-10 11:56:00,425,True
17466.0,2011-11-29 13:15:00,9,False
17467.0,2010-11-09 12:58:00,394,True
17468.0,2011-11-29 15:33:00,9,False
17469.0,2011-11-23 13:15:00,15,False
17470.0,2011-10-26 12:42:00,44,False
17471.0,2010-08-22 11:53:00,474,True
17472.0,2011-06-01 14:57:00,190,True
17473.0,2010-10-27 11:45:00,408,True
17474.0,2010-04-19 10:43:00,599,True
17475.0,2011-09-21 14:55:00,78,False
17476.0,2010-11-09 10:21:00,395,True
17477.0,2010-04-06 10:06:00,612,True
17478.0,2010-10-27 15:01:00,407,True
17479.0,2010-03-17 09:26:00,632,True
17480.0,2011-09-23 11:39:00,77,False
17481.0,2011-12-06 12:28:00,3,False
17482.0,2010-08-09 15:33:00,486,True
17483.0,2011-10-05 13:10:00,64,False
17484.0,2010-05-12 15:41:00,575,True
17486.0,2011-03-23 14:00:00,260,True
17487.0,2009-12-11 15:06:00,727,True
17488.0,2010-03-08 14:07:00,640,True
17489.0,2011-10-12 08:56:00,58,False
17490.0,2011-12-09 09:08:00,0,False
17491.0,2011-12-08 16:18:00,0,False
17492.0,2011-04-05 15:21:00,247,True
17493.0,2010-11-19 16:57:00,384,True
17494.0,2010-07-26 10:06:00,501,True
17495.0,2011-12-02 12:08:00,7,False
17496.0,2010-12-16 08:39:00,358,True
17497.0,2010-11-14 14:17:00,389,True
17498.0,2011-09-25 12:25:00,75,False
17499.0,2011-02-23 09:14:00,289,True
17500.0,2011-11-22 14:25:00,16,False
17501.0,2011-05-03 09:47:00,220,True
